model,polyphony,dynamics,midiset,audioset,piece_id,p_frame,r_frame,f_frame,p_note_on,r_note_on,f_note_on,p_note_on_off,r_note_on_off,f_note_on_off,p_note_on_vel,r_note_on_vel,f_note_on_vel,p_note_on_off_vel,r_note_on_off_vel,f_note_on_off_vel
Kong,5,2,random,disklavier,RANDOM_P05_D2,0.7682007313075274,0.5129487438539773,0.6151469563724846,0.7874015748031497,0.7389162561576355,0.7623888182973316,0.3333333333333333,0.312807881773399,0.3227445997458704,0.5590551181102362,0.5246305418719212,0.5412960609911054,0.2572178477690289,0.2413793103448276,0.2490470139771283
Kong,6,0,random,disklavier,RANDOM_P06_D0,0.6875883224761314,0.5596891395224869,0.617081168027716,0.7982142857142858,0.8781925343811395,0.8362956033676333,0.2482142857142857,0.2730844793713163,0.2600561272217025,0.1464285714285714,0.1611001964636542,0.1534144059869036,0.0607142857142857,0.0667976424361493,0.0636108512628624
Kong,6,1,random,disklavier,RANDOM_P06_D1,0.6685318509067711,0.5144319775596073,0.5814449332223675,0.7421602787456446,0.841897233201581,0.788888888888889,0.2386759581881533,0.2707509881422925,0.2537037037037037,0.4547038327526132,0.5158102766798419,0.4833333333333333,0.156794425087108,0.1778656126482213,0.1666666666666666
Kong,6,2,random,disklavier,RANDOM_P06_D2,0.7413479052823315,0.5082004012514556,0.6030231899981687,0.7724288840262582,0.7189409368635438,0.7447257383966244,0.3041575492341357,0.2830957230142566,0.2932489451476793,0.5557986870897156,0.5173116089613035,0.5358649789029536,0.2275711159737418,0.2118126272912423,0.2194092827004219
Kong,7,0,random,disklavier,RANDOM_P07_D0,0.5781373967424278,0.5960090452019534,0.5869372090544046,0.7814871016691958,0.8597662771285476,0.8187599364069954,0.2109256449165402,0.2320534223706176,0.2209856915739269,0.1532625189681335,0.1686143572621035,0.1605723370429252,0.0440060698027314,0.0484140233722871,0.0461049284578696
Kong,7,1,random,disklavier,RANDOM_P07_D1,0.6347754252845429,0.4988998569212826,0.5586950228559503,0.7569230769230769,0.8145695364238411,0.784688995215311,0.2169230769230769,0.2334437086092715,0.2248803827751196,0.4476923076923076,0.4817880794701987,0.4641148325358851,0.1307692307692307,0.140728476821192,0.1355661881977671
Kong,7,2,random,disklavier,RANDOM_P07_D2,0.726313177584364,0.4575382654594861,0.5614151562765103,0.7971602434077079,0.6787564766839378,0.7332089552238806,0.2839756592292089,0.2417962003454231,0.2611940298507462,0.59026369168357,0.5025906735751295,0.5429104477611941,0.2251521298174442,0.1917098445595854,0.2070895522388059
Kong,8,0,random,disklavier,RANDOM_P08_D0,0.5774772535176255,0.6112537891545975,0.5938856590633677,0.7477820025348543,0.8575581395348837,0.7989167230873393,0.1901140684410646,0.2180232558139535,0.2031144211238997,0.1520912547528517,0.1744186046511628,0.1624915368991198,0.0430925221799746,0.0494186046511627,0.0460392687880839
Kong,8,1,random,disklavier,RANDOM_P08_D1,0.6267138777250817,0.5102691441678416,0.5625286356386835,0.7716643741403026,0.8014285714285714,0.7862648913805186,0.2200825309491059,0.2285714285714285,0.2242466713384723,0.4649243466299862,0.4828571428571429,0.4737210932025228,0.1361760660247593,0.1414285714285714,0.1387526278906797
Kong,8,2,random,disklavier,RANDOM_P08_D2,0.7103584706163238,0.4382832310946032,0.5420980367914522,0.8188539741219963,0.664167916041979,0.7334437086092715,0.2643253234750462,0.2143928035982009,0.2367549668874172,0.5748613678373382,0.4662668665667166,0.5149006622516555,0.2014787430683918,0.1634182908545727,0.1804635761589403
Kong,9,0,random,disklavier,RANDOM_P09_D0,0.5154310258252413,0.6238464343484399,0.5644802409495849,0.7604651162790698,0.8449612403100775,0.8004895960832313,0.1848837209302325,0.2054263565891473,0.1946144430844553,0.1651162790697674,0.1834625322997416,0.1738066095471236,0.0360465116279069,0.0400516795865633,0.0379436964504283
Kong,9,1,random,disklavier,RANDOM_P09_D1,0.6155279284768522,0.4912607195294162,0.5464181324568064,0.7643391521197007,0.780891719745223,0.7725267800882167,0.1920199501246882,0.1961783439490446,0.1940768746061751,0.4339152119700748,0.443312101910828,0.4385633270321361,0.1221945137157107,0.1248407643312101,0.1235034656584751
Kong,9,2,random,disklavier,RANDOM_P09_D2,0.6509866944649554,0.4204703792023191,0.5109315697370513,0.7843137254901961,0.6349206349206349,0.7017543859649124,0.2140522875816993,0.1732804232804232,0.1915204678362573,0.553921568627451,0.4484126984126984,0.4956140350877193,0.15359477124183,0.1243386243386243,0.1374269005847953
Kong,10,0,random,disklavier,RANDOM_P10_D0,0.4310341020743864,0.657264784606838,0.5206355344570087,0.7562240663900415,0.845707656612529,0.7984665936473165,0.1576763485477178,0.1763341067285382,0.1664841182913472,0.1421161825726141,0.1589327146171693,0.1500547645125958,0.0269709543568464,0.0301624129930394,0.0284775465498357
Kong,10,1,random,disklavier,RANDOM_P10_D1,0.5500520773058674,0.5201006717058635,0.5346572349492721,0.7615298087739033,0.7693181818181818,0.7654041831543245,0.1597300337457818,0.1613636363636363,0.1605426794799322,0.4116985376827896,0.4159090909090909,0.4137931034482758,0.0911136107986501,0.0920454545454545,0.0915771622385528
Kong,10,2,random,disklavier,RANDOM_P10_D2,0.6598778277505538,0.4137812013301343,0.5086252393025301,0.7766116941529235,0.6188769414575866,0.6888297872340425,0.2218890554722638,0.1768219832735962,0.1968085106382978,0.5592203898050975,0.4456391875746714,0.4960106382978723,0.1634182908545727,0.1302270011947431,0.1449468085106383
Kong,11,0,random,disklavier,RANDOM_P11_D0,0.4054611887429225,0.6674471992653811,0.504467926361633,0.7704761904761904,0.8462343096234309,0.8065802592223329,0.1352380952380952,0.1485355648535564,0.1415752741774676,0.1447619047619047,0.1589958158995816,0.1515453639082752,0.0219047619047619,0.0240585774058577,0.0229312063808574
Kong,11,1,random,disklavier,RANDOM_P11_D1,0.5818505492596935,0.5125414030766406,0.54500126076736,0.77491961414791,0.746900826446281,0.7606522882693321,0.1704180064308681,0.1642561983471074,0.1672803787480273,0.390139335476956,0.3760330578512397,0.3829563387690688,0.082529474812433,0.0795454545454545,0.0810099947396107
Kong,11,2,random,disklavier,RANDOM_P11_D2,0.6840629937312064,0.410848204720071,0.5133677567412507,0.7856154910096819,0.6127292340884574,0.6884848484848485,0.2213001383125864,0.1725997842502697,0.1939393939393939,0.5491009681881052,0.4282632146709816,0.4812121212121212,0.1604426002766251,0.1251348435814455,0.1406060606060606
Kong,12,0,random,disklavier,RANDOM_P12_D0,0.3590266454029064,0.7026251744622355,0.4752239004212364,0.7569686411149826,0.8299904489016237,0.7917995444191344,0.1080139372822299,0.1184336198662846,0.1129840546697038,0.151567944250871,0.166189111747851,0.1585421412300683,0.024390243902439,0.0267430754536771,0.0255125284738041
Kong,12,1,random,disklavier,RANDOM_P12_D1,0.5256471566690925,0.5319478734148805,0.5287787465009186,0.7863590772316951,0.7424242424242424,0.7637603507062835,0.1664994984954864,0.1571969696969697,0.1617145640526059,0.4032096288866599,0.3806818181818182,0.39162201656113,0.0772316950852557,0.0729166666666666,0.0750121773015099
Kong,12,2,random,disklavier,RANDOM_P12_D2,0.6484152095475992,0.4095878594921351,0.5020457983771146,0.7708333333333334,0.5832512315270936,0.6640493550196298,0.2161458333333333,0.1635467980295566,0.1862030286034773,0.5286458333333334,0.4,0.4554122265844083,0.15625,0.1182266009852216,0.1346045989904655
Kong,13,0,random,disklavier,RANDOM_P13_D0,0.3270896133540102,0.7293637688198155,0.4516381265149737,0.7184841453982985,0.8156277436347673,0.7639802631578947,0.0989945862335653,0.112379280070237,0.1052631578947368,0.1361175560711523,0.1545215100965759,0.1447368421052631,0.0216550657385924,0.0245829675153643,0.0230263157894736
Kong,13,1,random,disklavier,RANDOM_P13_D1,0.4743576899100543,0.5517395413877487,0.5101307874180707,0.7555555555555555,0.7139107611548556,0.7341430499325237,0.1472222222222222,0.1391076115485564,0.1430499325236167,0.3685185185185185,0.3482064741907261,0.3580746738641475,0.0685185185185185,0.0647419072615923,0.0665766981556455
Kong,13,2,random,disklavier,RANDOM_P13_D2,0.6290325873897419,0.3988748770003625,0.488186543276392,0.7527010804321729,0.5689655172413793,0.648062015503876,0.1908763505402161,0.1442831215970962,0.1643410852713178,0.5342136854741897,0.4038112522686025,0.4599483204134366,0.1404561824729892,0.1061705989110707,0.1209302325581395
Kong,14,0,random,disklavier,RANDOM_P14_D0,0.3012729677109528,0.7655481683638505,0.4323854502119452,0.7247639796659404,0.8146938775510204,0.7671022290545734,0.0871459694989106,0.0979591836734693,0.0922367409684857,0.1416122004357298,0.1591836734693877,0.1498847040737894,0.0152505446623093,0.0171428571428571,0.016141429669485
Kong,14,1,random,disklavier,RANDOM_P14_D1,0.436383509720033,0.5593618838017582,0.4902785463936543,0.7723132969034608,0.6811244979919678,0.7238583013230899,0.1293260473588342,0.1140562248995984,0.1212121212121212,0.3688524590163934,0.3253012048192771,0.3457106274007682,0.0519125683060109,0.0457831325301204,0.0486555697823303
Kong,14,2,random,disklavier,RANDOM_P14_D2,0.5983431469064027,0.3872685741764847,0.4702044271878672,0.7405714285714285,0.5409015025041736,0.6251808972503617,0.1725714285714285,0.1260434056761268,0.1456825856246985,0.5154285714285715,0.3764607679465776,0.4351181862035697,0.1268571428571428,0.0926544240400667,0.1070911722141823
Kong,15,0,random,disklavier,RANDOM_P15_D0,0.3164862513215385,0.7592146828937106,0.4467431444829823,0.7039947609692206,0.8113207547169812,0.7538569424964936,0.0818598559266535,0.0943396226415094,0.0876577840112202,0.1414538310412573,0.1630188679245283,0.1514726507713885,0.0137524557956778,0.0158490566037735,0.0147265077138849
Kong,15,1,random,disklavier,RANDOM_P15_D1,0.4853724973197018,0.5310930124214887,0.5072045028142589,0.7320099255583127,0.6624251497005988,0.6954813359528487,0.129859387923904,0.1175149700598802,0.1233791748526522,0.369727047146402,0.3345808383233533,0.3512770137524558,0.0620347394540942,0.0561377245508982,0.0589390962671905
Kong,15,2,random,disklavier,RANDOM_P15_D2,0.5727163058776221,0.3836126838410648,0.4594679060014315,0.7250530785562632,0.5323460639127046,0.6139325842696629,0.1507430997876857,0.1106780982073265,0.1276404494382022,0.5010615711252654,0.367887763055339,0.4242696629213482,0.1061571125265392,0.0779423226812159,0.0898876404494382
Kong,16,0,random,disklavier,RANDOM_P16_D0,0.3005381814013187,0.7725158384374144,0.4327284570866019,0.70130678282514,0.799290780141844,0.7470997679814385,0.0815183571873055,0.0929078014184397,0.0868412330129267,0.1393901680149346,0.1588652482269503,0.148491879350348,0.013690105787181,0.0156028368794326,0.0145840238647663
Kong,16,1,random,disklavier,RANDOM_P16_D1,0.2366174619166411,0.801855972728564,0.3654077586578893,0.7347795661301609,0.7347795661301609,0.7347795661301609,0.0643806857942617,0.0643806857942617,0.0643806857942617,0.198740377886634,0.198740377886634,0.198740377886634,0.0216934919524142,0.0216934919524142,0.0216934919524142
Kong,16,2,random,disklavier,RANDOM_P16_D2,0.5976951240488496,0.3840085882532482,0.467595381204424,0.732994923857868,0.52356780275562,0.6108291032148899,0.1512690355329949,0.1080493110949963,0.126057529610829,0.5106598984771573,0.3647570703408266,0.4255499153976311,0.1065989847715736,0.0761421319796954,0.0888324873096446
Kong,17,0,random,disklavier,RANDOM_P17_D0,0.2997746069768099,0.7870417597218989,0.4341766307985237,0.7145421903052065,0.7965310206804537,0.7533123028391168,0.0736086175942549,0.0820547031354236,0.0776025236593059,0.1358467983243566,0.1514342895263509,0.1432176656151419,0.0137642130460801,0.0153435623749166,0.0145110410094637
Kong,17,1,random,disklavier,RANDOM_P17_D1,0.4324106332687331,0.5733950632566661,0.4930219092465024,0.7621951219512195,0.6557377049180327,0.7049700387733522,0.1265243902439024,0.1088524590163934,0.1170250264363764,0.3711890243902439,0.3193442622950819,0.3433204088826225,0.0586890243902439,0.0504918032786885,0.0542826929855481
Kong,17,2,random,disklavier,RANDOM_P17_D2,0.5998124706985466,0.3801345951005006,0.4653505860529402,0.7270142180094786,0.5242652084757348,0.6092136616362192,0.1781990521327014,0.1285030758714969,0.1493248610007942,0.5052132701421801,0.3643198906356801,0.4233518665607624,0.128909952606635,0.0929596719070403,0.108022239872915
Kong,18,0,random,disklavier,RANDOM_P18_D0,0.2655049578238006,0.8054415913099209,0.3993639755471561,0.6956521739130435,0.7804878048780488,0.7356321839080461,0.0641025641025641,0.0719199499687304,0.0677866195107574,0.1421404682274247,0.1594746716697936,0.1503094606542882,0.0111482720178372,0.0125078173858661,0.0117889773062186
Kong,18,1,random,disklavier,RANDOM_P18_D1,0.4795615580676078,0.5359423014859612,0.5061868011962769,0.7466960352422908,0.6316770186335404,0.6843876177658144,0.1365638766519823,0.115527950310559,0.1251682368775235,0.3737151248164464,0.3161490683229813,0.3425302826379542,0.0719530102790014,0.0608695652173913,0.0659488559892328
Kong,18,2,random,disklavier,RANDOM_P18_D2,0.5816209765172523,0.3874472134796781,0.4650806392760709,0.7415215398716773,0.5172634271099744,0.6094161958568738,0.1594867094408799,0.1112531969309462,0.1310734463276836,0.5050412465627865,0.3523017902813299,0.4150659133709981,0.1081576535288725,0.0754475703324808,0.0888888888888888
Kong,19,0,random,disklavier,RANDOM_P19_D0,0.3086857360739428,0.7748424774682962,0.4414888648201027,0.6819620253164557,0.7641843971631206,0.7207357859531772,0.0701476793248945,0.0786052009456264,0.0741360089186176,0.1366033755274261,0.1530732860520094,0.1443701226309922,0.0147679324894514,0.0165484633569739,0.0156075808249721
Kong,19,1,random,disklavier,RANDOM_P19_D1,0.3976661435430489,0.5669806639136522,0.4674643866317671,0.7553113553113553,0.6054022313564298,0.6720990873533247,0.1032967032967032,0.0827950675278919,0.0919165580182529,0.3772893772893773,0.3024075161479742,0.3357235984354628,0.0446886446886446,0.0358191426893717,0.0397653194263363
Kong,19,2,random,disklavier,RANDOM_P19_D2,0.5820598323820435,0.3781052874052023,0.4584209438030865,0.7259062776304156,0.4948764315852923,0.5885304659498207,0.1503094606542882,0.1024713682941531,0.1218637992831541,0.4951370468611848,0.3375527426160337,0.4014336917562724,0.1052166224580017,0.0717299578059071,0.0853046594982078
Kong,20,0,random,disklavier,RANDOM_P20_D0,0.3231823743642867,0.7537471430796233,0.4523931927299184,0.6924257932446264,0.7592592592592593,0.724304068522484,0.067553735926305,0.074074074074074,0.0706638115631691,0.1407369498464687,0.1543209876543209,0.1472162740899357,0.0148413510747185,0.0162738496071829,0.0155246252676659
Kong,20,1,random,disklavier,RANDOM_P20_D1,0.444895106339757,0.5438345440618187,0.4894145274460973,0.7431960921144453,0.5906821963394343,0.6582200247218789,0.1235170969993021,0.0981697171381031,0.1093943139678615,0.3810188415910677,0.302828618968386,0.3374536464771322,0.0565247732030704,0.0449251247920133,0.0500618046971569
Kong,20,2,random,disklavier,RANDOM_P20_D2,0.5806238199307198,0.3287125296164901,0.4197749813917618,0.7267343485617598,0.4872376630743051,0.5833616298811545,0.1395939086294416,0.0935904707884288,0.1120543293718166,0.5203045685279187,0.3488372093023256,0.4176570458404074,0.1065989847715736,0.071469086783891,0.0855687606112054
Kong,21,0,random,disklavier,RANDOM_P21_D0,0.3099139548403824,0.7714806871254184,0.442193111656966,0.6869181773640373,0.7457446808510638,0.7151236929354756,0.06859382655561,0.0744680851063829,0.0714103545014027,0.1411073003429691,0.1531914893617021,0.1469013006885998,0.0161685448309652,0.0175531914893617,0.016832440703902
Kong,21,1,random,disklavier,RANDOM_P21_D1,0.4504874173612139,0.5364747855367594,0.4897353513766705,0.7409638554216867,0.5835529783869268,0.6529047478619876,0.1171352074966532,0.092250922509225,0.1032143910350929,0.3654618473895582,0.2878228782287823,0.3220289000294898,0.0622489959839357,0.0490247759620453,0.0548510763786493
Kong,21,2,random,disklavier,RANDOM_P21_D2,0.5952302253391585,0.3320240008657626,0.4262708441075595,0.7284263959390863,0.4641509433962264,0.5670069147184722,0.1582064297800338,0.1008086253369272,0.1231478432663812,0.5152284263959391,0.3283018867924528,0.4010536713862364,0.1091370558375634,0.0695417789757412,0.0849522555153111
Kong,22,0,random,disklavier,RANDOM_P22_D0,0.360946621389599,0.7239372488999426,0.481715529642407,0.6850209986000934,0.742914979757085,0.712794367564943,0.0755949603359776,0.0819838056680161,0.0786598689002184,0.1385907606159589,0.1503036437246963,0.1442097596504006,0.0144657022865142,0.0156882591093117,0.0150521971352269
Kong,22,1,random,disklavier,RANDOM_P22_D1,0.4644040280702241,0.5122458896588139,0.4871531757727926,0.7335504885993486,0.5661136249371543,0.6390465380249717,0.1309446254071661,0.1010558069381598,0.1140749148694665,0.3726384364820846,0.2875816993464052,0.3246311010215664,0.0677524429967426,0.0522875816993464,0.0590238365493757
Kong,22,2,random,disklavier,RANDOM_P22_D2,0.6276224930837363,0.3272947137204479,0.43023106659859,0.7147385103011094,0.4602040816326531,0.5599006828057108,0.161648177496038,0.1040816326530612,0.1266294227188082,0.4928684627575277,0.3173469387755102,0.3860955927995034,0.1085578446909667,0.0698979591836734,0.08504034761018
Kong,23,0,random,disklavier,RANDOM_P23_D0,0.3550188480757429,0.7409975847178512,0.4800440962055926,0.6753597122302158,0.724903474903475,0.6992551210428306,0.0692446043165467,0.0743243243243243,0.0716945996275605,0.1357913669064748,0.1457528957528957,0.1405959031657355,0.0157374100719424,0.0168918918918918,0.0162942271880819
Kong,23,1,random,disklavier,RANDOM_P23_D1,0.461236639614963,0.4973483781004212,0.4786123095887998,0.7285986049461002,0.5532017332691381,0.6288998357963874,0.1236525047558655,0.0938854116514203,0.1067323481116584,0.3715916296766011,0.2821376986037554,0.320744389709907,0.0558021559923906,0.0423688011555127,0.0481663929939792
Kong,23,2,random,disklavier,RANDOM_P23_D2,0.6142780781227798,0.3322768131642901,0.4312699962234304,0.713963963963964,0.4625486381322957,0.5613931523022433,0.1493993993993994,0.0967898832684825,0.1174734356552538,0.4827327327327327,0.3127431906614786,0.3795749704840613,0.1006006006006006,0.0651750972762646,0.0791027154663518
Kong,24,0,random,disklavier,RANDOM_P24_D0,0.3409385588958858,0.7728584806725755,0.4731512964571414,0.6846965699208444,0.7208333333333333,0.7023004059539919,0.0712401055408971,0.075,0.0730717185385656,0.1345646437994723,0.1416666666666666,0.1380243572395128,0.0149516270888302,0.0157407407407407,0.0153360396932792
Kong,24,1,random,disklavier,RANDOM_P24_D1,0.4664664632787073,0.5137254626885563,0.4889566896606976,0.7011222681630243,0.5500463392029658,0.6164632562970657,0.1080921441228588,0.0848007414272474,0.0950402492858997,0.331955109273479,0.2604263206672845,0.2918722409763698,0.0537507383343177,0.0421686746987951,0.0472604518306933
Kong,24,2,random,disklavier,RANDOM_P24_D2,0.6203347852079597,0.3057446830900691,0.4096064512945588,0.7105643994211288,0.4578088578088578,0.5568471789055855,0.1562952243125904,0.1006993006993007,0.1224836971930819,0.4884225759768451,0.3146853146853147,0.3827615537283811,0.1114327062228654,0.0717948717948717,0.087326339665438
T5,1,0,random,disklavier,RANDOM_P01_D0,0.1188618982783412,0.7868092991913747,0.2065245028134293,0.7941176470588235,0.9642857142857144,0.8709677419354839,0.4901960784313725,0.5952380952380952,0.5376344086021505,0.1764705882352941,0.2142857142857142,0.1935483870967742,0.1568627450980392,0.1904761904761904,0.1720430107526881
T5,1,1,random,disklavier,RANDOM_P01_D1,0.1897215406433604,0.7086521483225426,0.2993110306129696,0.8297872340425532,0.9176470588235294,0.871508379888268,0.4893617021276595,0.5411764705882353,0.5139664804469274,0.4148936170212766,0.4588235294117647,0.435754189944134,0.2659574468085106,0.2941176470588235,0.2793296089385474
T5,1,2,random,disklavier,RANDOM_P01_D2,0.1269690734906449,0.664283912202506,0.2131897494028582,0.7222222222222222,0.8227848101265823,0.7692307692307693,0.4111111111111111,0.4683544303797468,0.4378698224852071,0.5111111111111111,0.5822784810126582,0.5443786982248521,0.2888888888888888,0.3291139240506329,0.3076923076923076
T5,2,0,random,disklavier,RANDOM_P02_D0,0.2205670498084291,0.6061576043465442,0.3234411695301877,0.7008928571428571,0.9573170731707316,0.8092783505154639,0.3214285714285714,0.4390243902439024,0.3711340206185567,0.1383928571428571,0.1890243902439024,0.1597938144329897,0.0580357142857142,0.0792682926829268,0.0670103092783505
T5,2,1,random,disklavier,RANDOM_P02_D1,0.1185202581773714,0.6156661478271844,0.1987748893054084,0.7869822485207101,0.7869822485207101,0.7869822485207101,0.3431952662721893,0.3431952662721893,0.3431952662721893,0.5029585798816568,0.5029585798816568,0.5029585798816568,0.2485207100591716,0.2485207100591716,0.2485207100591716
T5,2,2,random,disklavier,RANDOM_P02_D2,0.2036812002786824,0.5291938539254893,0.2941479280248965,0.7664670658682635,0.8,0.7828746177370032,0.3293413173652694,0.34375,0.3363914373088685,0.5868263473053892,0.6125,0.599388379204893,0.2754491017964072,0.2875,0.2813455657492354
T5,3,0,random,disklavier,RANDOM_P03_D0,0.1737441876849373,0.5540297669194046,0.2645311808637589,0.76,0.9047619047619048,0.8260869565217391,0.3066666666666666,0.365079365079365,0.3333333333333332,0.1333333333333333,0.1587301587301587,0.144927536231884,0.0733333333333333,0.0873015873015873,0.0797101449275362
T5,3,1,random,disklavier,RANDOM_P03_D1,0.2082496009554103,0.5088669397833773,0.295548439142445,0.6740506329113924,0.8255813953488372,0.7421602787456445,0.2183544303797468,0.2674418604651162,0.2404181184668989,0.4272151898734177,0.5232558139534884,0.470383275261324,0.1392405063291139,0.1705426356589147,0.1533101045296167
T5,3,2,random,disklavier,RANDOM_P03_D2,0.2421093089399646,0.4418382806800965,0.3128109885089435,0.7894736842105263,0.6903765690376569,0.7366071428571429,0.3062200956937799,0.2677824267782426,0.2857142857142857,0.6028708133971292,0.5271966527196653,0.5625,0.2440191387559808,0.2133891213389121,0.2276785714285714
T5,4,0,random,disklavier,RANDOM_P04_D0,0.1601308452137181,0.5232834627443553,0.2452211556002584,0.6688888888888889,0.8905325443786982,0.7639593908629442,0.1733333333333333,0.2307692307692307,0.1979695431472081,0.14,0.1863905325443787,0.1598984771573604,0.0488888888888888,0.0650887573964497,0.0558375634517766
T5,4,1,random,disklavier,RANDOM_P04_D1,0.1755126658624849,0.5265084574602373,0.2632653061224489,0.5991735537190083,0.8454810495626822,0.7013301088270859,0.1942148760330578,0.2740524781341107,0.2273276904474002,0.3388429752066115,0.478134110787172,0.3966142684401451,0.1219008264462809,0.1720116618075801,0.1426844014510278
T5,4,2,random,disklavier,RANDOM_P04_D2,0.1903014367190973,0.4233650366130797,0.2625757743832014,0.6608695652173913,0.7058823529411765,0.6826347305389222,0.2202898550724637,0.2352941176470588,0.2275449101796407,0.4753623188405797,0.5077399380804953,0.4910179640718563,0.1768115942028985,0.1888544891640866,0.1826347305389221
T5,5,0,random,disklavier,RANDOM_P05_D0,0.2421579210233772,0.5061882230117702,0.3275956954093448,0.5856697819314641,0.8931116389548693,0.7074317968015053,0.1355140186915887,0.2066508313539192,0.1636876763875823,0.1152647975077881,0.175771971496437,0.1392285983066792,0.0295950155763239,0.0451306413301662,0.0357478833490122
T5,5,1,random,disklavier,RANDOM_P05_D1,0.1950481842628984,0.4603987068965517,0.2740113135888327,0.5254491017964071,0.823943661971831,0.6416819012797075,0.1197604790419161,0.1877934272300469,0.1462522851919561,0.312874251497006,0.4906103286384976,0.3820840950639854,0.0703592814371257,0.1103286384976525,0.0859232175502742
T5,5,2,random,disklavier,RANDOM_P05_D2,0.272208181222503,0.440695089917155,0.3365416144276208,0.5958333333333333,0.7044334975369458,0.6455981941309256,0.1833333333333333,0.2167487684729064,0.1986455981941309,0.4333333333333333,0.5123152709359606,0.4695259593679458,0.1479166666666666,0.1748768472906404,0.1602708803611738
T5,6,0,random,disklavier,RANDOM_P06_D0,0.2799416894708575,0.4606514603147883,0.3482493676725577,0.5914948453608248,0.9017681728880156,0.7143968871595331,0.1030927835051546,0.1571709233791748,0.1245136186770428,0.1134020618556701,0.1728880157170923,0.1369649805447471,0.0244845360824742,0.037328094302554,0.0295719844357976
T5,6,1,random,disklavier,RANDOM_P06_D1,0.2672272011679756,0.4261430575035063,0.3284739001410803,0.5250320924261874,0.808300395256917,0.6365758754863813,0.1065468549422336,0.1640316205533596,0.1291828793774319,0.2875481386392811,0.4426877470355731,0.3486381322957198,0.0629011553273427,0.0968379446640316,0.0762645914396887
T5,6,2,random,disklavier,RANDOM_P06_D2,0.257213775985107,0.4303351712333572,0.3219789217332885,0.5739130434782609,0.6720977596741344,0.6191369606003753,0.1530434782608695,0.1792260692464358,0.1651031894934333,0.4034782608695652,0.4725050916496945,0.4352720450281426,0.1165217391304347,0.1364562118126273,0.125703564727955
T5,7,0,random,disklavier,RANDOM_P07_D0,0.2872126575330272,0.4657316750463085,0.3553092208799225,0.5850713501646543,0.8898163606010017,0.7059602649006623,0.102085620197585,0.1552587646076794,0.1231788079470198,0.1163556531284303,0.1769616026711185,0.1403973509933774,0.0131723380900109,0.020033388981636,0.0158940397350993
T5,7,1,random,disklavier,RANDOM_P07_D1,0.2878484226663366,0.4334563730146325,0.3459556459738789,0.5294117647058824,0.7897350993377483,0.6338870431893687,0.1054384017758046,0.1572847682119205,0.1262458471760797,0.3052164261931188,0.4552980132450331,0.3654485049833887,0.0566037735849056,0.0844370860927152,0.0677740863787375
T5,7,2,random,disklavier,RANDOM_P07_D2,0.3226167299480483,0.3606391804638748,0.3405700011354604,0.5740458015267176,0.6493955094991365,0.6094003241491086,0.1129770992366412,0.1278065630397236,0.119935170178282,0.416793893129771,0.4715025906735751,0.4424635332252836,0.0778625954198473,0.0880829015544041,0.0826580226904376
T5,8,0,random,disklavier,RANDOM_P08_D0,0.3093660640891431,0.4634662344223644,0.3710526204911921,0.5853899308983218,0.8619186046511628,0.6972369194591417,0.085883514313919,0.126453488372093,0.1022927689594356,0.1145113524185587,0.1686046511627907,0.1363903586125808,0.016781836130306,0.0247093023255813,0.0199882422104644
T5,8,1,random,disklavier,RANDOM_P08_D1,0.396497715901675,0.3835567433345258,0.3899198853365564,0.5162241887905604,0.75,0.6115317414094351,0.0865290068829891,0.1257142857142857,0.1025043680838672,0.2940019665683382,0.4271428571428571,0.3482818870122306,0.0550639134709931,0.08,0.0652300524170064
T5,8,2,random,disklavier,RANDOM_P08_D2,0.3400296757763583,0.3399867422847462,0.3400082076752285,0.5722222222222222,0.6176911544227887,0.5940879596250901,0.1097222222222222,0.1184407796101949,0.1139149242970439,0.4138888888888888,0.4467766116941529,0.4297043979812545,0.0805555555555555,0.0869565217391304,0.083633741888969
T5,9,0,random,disklavier,RANDOM_P09_D0,0.3893944654839673,0.4508887247431066,0.4178914347117751,0.5476793248945148,0.838501291989664,0.6625829504849413,0.0894514767932489,0.1369509043927648,0.1082184788157223,0.1113924050632911,0.1705426356589147,0.1347626339969372,0.010126582278481,0.0155038759689922,0.0122511485451761
T5,9,1,random,disklavier,RANDOM_P09_D1,0.3489551397842335,0.3938427584143045,0.3700426593795718,0.5187165775401069,0.7414012738853503,0.6103828002097534,0.0811051693404634,0.1159235668789809,0.0954378605138961,0.2691622103386809,0.3847133757961783,0.3167278447823807,0.0516934046345811,0.0738853503184713,0.0608285264813843
T5,9,2,random,disklavier,RANDOM_P09_D2,0.3064194299820883,0.308757656520316,0.3075840995686723,0.5198135198135199,0.58994708994709,0.5526641883519208,0.0827505827505827,0.0939153439153439,0.0879801734820322,0.3741258741258741,0.4246031746031746,0.3977695167286245,0.0547785547785547,0.0621693121693121,0.0582403965303593
T5,10,0,random,disklavier,RANDOM_P10_D0,0.3473512867533431,0.425685571435786,0.382549497929313,0.5316927665920954,0.8271461716937355,0.6472991375397186,0.0723340790454884,0.1125290023201856,0.0880617339990921,0.1043997017151379,0.1624129930394431,0.1270994098955969,0.0126771066368381,0.019721577726218,0.0154334997730367
